Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2018,16,Michoacán,88,Sahuayo,104,Villamar,1,Abeja,7,Miel,13.25,0,42,556.5,0
2018,16,Michoacán,88,Sahuayo,105,Vista Hermosa,1,Abeja,2,Cera,0.804,0,94.99,76.372,0
2018,16,Michoacán,88,Sahuayo,105,Vista Hermosa,1,Abeja,7,Miel,30.06,0,51.14,1537.245,0
2018,16,Michoacán,86,Uruapan,21,Charapan,1,Abeja,2,Cera,0.2,0,94.35,18.87,0
2018,16,Michoacán,86,Uruapan,21,Charapan,1,Abeja,7,Miel,6.17,0,59.12,364.74,0
2018,16,Michoacán,86,Uruapan,24,Cherán,1,Abeja,2,Cera,0.305,0,93.13,28.405,0
2018,16,Michoacán,86,Uruapan,24,Cherán,1,Abeja,7,Miel,7.046,0,64.32,453.188,0
2018,16,Michoacán,86,Uruapan,56,Nahuatzen,1,Abeja,2,Cera,0.202,0,92.13,18.61,0
2018,16,Michoacán,86,Uruapan,56,Nahuatzen,1,Abeja,7,Miel,5.54,0,66.17,366.56,0
2018,16,Michoacán,86,Uruapan,58,Nuevo Parangaricutiro,1,Abeja,2,Cera,0.253,0,100.63,25.459,0
2018,16,Michoacán,86,Uruapan,58,Nuevo Parangaricutiro,1,Abeja,7,Miel,6.34,0,64.63,409.76,0
2018,16,Michoacán,86,Uruapan,65,Paracho,1,Abeja,2,Cera,0.207,0,95.51,19.771,0
2018,16,Michoacán,86,Uruapan,65,Paracho,1,Abeja,7,Miel,7.185,0,64.1,460.55,0
2018,16,Michoacán,86,Uruapan,83,Tancítaro,1,Abeja,2,Cera,0.225,0,94.44,21.249,0
2018,16,Michoacán,86,Uruapan,83,Tancítaro,1,Abeja,7,Miel,5.51,0,66.72,367.6,0
2018,16,Michoacán,86,Uruapan,87,Taretan,1,Abeja,2,Cera,0.255,0,100,25.5,0
2018,16,Michoacán,86,Uruapan,87,Taretan,1,Abeja,7,Miel,3.595,0,63.99,230.06,0
2018,16,Michoacán,86,Uruapan,90,Tingambato,1,Abeja,2,Cera,0.149,0,98.99,14.75,0
2018,16,Michoacán,86,Uruapan,90,Tingambato,1,Abeja,7,Miel,1.545,0,64.77,100.07,0
2018,16,Michoacán,86,Uruapan,102,Uruapan,1,Abeja,2,Cera,0.309,0,96.02,29.67,0
2018,16,Michoacán,86,Uruapan,102,Uruapan,1,Abeja,7,Miel,7.375,0,64.3,474.2,0
2018,16,Michoacán,86,Uruapan,111,Ziracuaretiro,1,Abeja,2,Cera,0.128,0,96.94,12.408,0
2018,16,Michoacán,86,Uruapan,111,Ziracuaretiro,1,Abeja,7,Miel,2.335,0,63.78,148.92,0
2018,16,Michoacán,87,Zamora,23,Chavinda,1,Abeja,2,Cera,1.239,0,98,121.422,0
2018,16,Michoacán,87,Zamora,23,Chavinda,1,Abeja,7,Miel,15.872,0,56,888.832,0
2018,16,Michoacán,87,Zamora,25,Chilchota,1,Abeja,2,Cera,2.25,0,90,202.5,0
2018,16,Michoacán,87,Zamora,25,Chilchota,1,Abeja,7,Miel,43.5,0,56,2436,0
2018,16,Michoacán,87,Zamora,19,Cotija,1,Abeja,2,Cera,0.349,0,99.57,34.75,0
2018,16,Michoacán,87,Zamora,19,Cotija,1,Abeja,7,Miel,5.82,0,56.71,330.06,0
2018,16,Michoacán,87,Zamora,30,Ecuandureo,1,Abeja,2,Cera,0.667,0,97.87,65.279,0
2018,16,Michoacán,87,Zamora,30,Ecuandureo,1,Abeja,7,Miel,10.478,0,56,586.768,0
2018,16,Michoacán,87,Zamora,42,Ixtlán,1,Abeja,2,Cera,0.978,0,97.91,95.756,0
2018,16,Michoacán,87,Zamora,42,Ixtlán,1,Abeja,7,Miel,20.355,0,56,1139.88,0
2018,16,Michoacán,87,Zamora,43,Jacona,1,Abeja,2,Cera,1.239,0,98,121.422,0
2018,16,Michoacán,87,Zamora,43,Jacona,1,Abeja,7,Miel,21.425,0,56,1199.8,0
2018,16,Michoacán,87,Zamora,75,Los Reyes,1,Abeja,2,Cera,0.552,0,99.59,54.975,0
2018,16,Michoacán,87,Zamora,75,Los Reyes,1,Abeja,7,Miel,13.33,0,56.72,756.04,0
2018,16,Michoacán,87,Zamora,68,Peribán,1,Abeja,2,Cera,0.435,0,99.62,43.335,0
2018,16,Michoacán,87,Zamora,68,Peribán,1,Abeja,7,Miel,11.02,0,56.86,626.62,0
2018,16,Michoacán,87,Zamora,70,Purépero,1,Abeja,2,Cera,2.111,0,90,189.99,0
2018,16,Michoacán,87,Zamora,70,Purépero,1,Abeja,7,Miel,41.77,0,56,2339.12,0
2018,16,Michoacán,87,Zamora,84,Tangamandapio,1,Abeja,2,Cera,0.925,0,98,90.65,0
2018,16,Michoacán,87,Zamora,84,Tangamandapio,1,Abeja,7,Miel,11.215,0,56,628.04,0
2018,16,Michoacán,87,Zamora,85,Tangancícuaro,1,Abeja,2,Cera,0.555,0,90,49.95,0
2018,16,Michoacán,87,Zamora,85,Tangancícuaro,1,Abeja,7,Miel,8.89,0,56,497.84,0
2018,16,Michoacán,87,Zamora,91,Tingüindín,1,Abeja,2,Cera,1.374,0,99.56,136.8,0
2018,16,Michoacán,87,Zamora,91,Tingüindín,1,Abeja,7,Miel,27.48,0,54.82,1506.36,0
2018,16,Michoacán,87,Zamora,94,Tlazazalca,1,Abeja,2,Cera,0.618,0,97.85,60.471,0
2018,16,Michoacán,87,Zamora,94,Tlazazalca,1,Abeja,7,Miel,8.999,0,56,503.944,0
2018,16,Michoacán,87,Zamora,95,Tocumbo,1,Abeja,2,Cera,0.765,0,99.61,76.2,0
2018,16,Michoacán,87,Zamora,95,Tocumbo,1,Abeja,7,Miel,12.75,0,57.43,732.25,0
2018,16,Michoacán,87,Zamora,108,Zamora,1,Abeja,2,Cera,5.777,0,90,519.93,0
2018,16,Michoacán,87,Zamora,108,Zamora,1,Abeja,7,Miel,80.245,0,56,4493.72,0
2018,16,Michoacán,93,Zitácuaro,5,Angangueo,1,Abeja,2,Cera,0.201,0,46.6,9.367,0
2018,16,Michoacán,93,Zitácuaro,5,Angangueo,1,Abeja,7,Miel,4.281,0,48.69,208.437,0
2018,16,Michoacán,93,Zitácuaro,7,Aporo,1,Abeja,2,Cera,0.121,0,46.83,5.667,0
2018,16,Michoacán,93,Zitácuaro,7,Aporo,1,Abeja,7,Miel,2.6,0,49,127.4,0
2018,16,Michoacán,93,Zitácuaro,17,Contepec,1,Abeja,2,Cera,1.106,0,46.6,51.542,0
2018,16,Michoacán,93,Zitácuaro,17,Contepec,1,Abeja,7,Miel,23.83,0,50.7,1208.07,0
2018,16,Michoacán,93,Zitácuaro,31,Epitacio Huerta,1,Abeja,2,Cera,0.949,0,46.59,44.213,0
2018,16,Michoacán,93,Zitácuaro,31,Epitacio Huerta,1,Abeja,7,Miel,20.39,0,50.69,1033.63,0
2018,16,Michoacán,93,Zitácuaro,34,Hidalgo,1,Abeja,2,Cera,2.429,0,46.6,113.203,0
2018,16,Michoacán,93,Zitácuaro,34,Hidalgo,1,Abeja,7,Miel,51.898,0,47.03,2440.763,0
2018,16,Michoacán,93,Zitácuaro,41,Irimbo,1,Abeja,2,Cera,0.151,0,46.67,7.047,0
2018,16,Michoacán,93,Zitácuaro,41,Irimbo,1,Abeja,7,Miel,3.24,0,48.7,157.8,0
2018,16,Michoacán,93,Zitácuaro,46,Juárez,1,Abeja,2,Cera,0.262,0,46.66,12.224,0
2018,16,Michoacán,93,Zitácuaro,46,Juárez,1,Abeja,7,Miel,5.609,0,48.4,271.454,0
2018,16,Michoacán,93,Zitácuaro,47,Jungapeo,1,Abeja,2,Cera,0.806,0,46.6,37.562,0
2018,16,Michoacán,93,Zitácuaro,47,Jungapeo,1,Abeja,7,Miel,17.369,0,47.7,828.501,0
2018,16,Michoacán,93,Zitácuaro,50,Maravatío,1,Abeja,2,Cera,1.06,0,46.61,49.41,0
2018,16,Michoacán,93,Zitácuaro,50,Maravatío,1,Abeja,7,Miel,22.72,0,50.7,1151.83,0
2018,16,Michoacán,93,Zitácuaro,61,Ocampo,1,Abeja,2,Cera,0.403,0,46.6,18.781,0
2018,16,Michoacán,93,Zitácuaro,61,Ocampo,1,Abeja,7,Miel,8.56,0,48.7,416.86,0
2018,16,Michoacán,93,Zitácuaro,80,Senguio,1,Abeja,2,Cera,0.352,0,46.57,16.394,0
2018,16,Michoacán,93,Zitácuaro,80,Senguio,1,Abeja,7,Miel,7.5,0,48.7,365.24,0
2018,16,Michoacán,93,Zitácuaro,81,Susupuato,1,Abeja,2,Cera,0.404,0,46.6,18.828,0
2018,16,Michoacán,93,Zitácuaro,81,Susupuato,1,Abeja,7,Miel,8.57,0,48.7,417.32,0
2018,16,Michoacán,93,Zitácuaro,93,Tlalpujahua,1,Abeja,2,Cera,0.484,0,46.55,22.528,0
2018,16,Michoacán,93,Zitácuaro,93,Tlalpujahua,1,Abeja,7,Miel,10.308,0,48.7,501.986,0
2018,16,Michoacán,93,Zitácuaro,98,Tuxpan,1,Abeja,2,Cera,0.314,0,46.62,14.638,0
2018,16,Michoacán,93,Zitácuaro,98,Tuxpan,1,Abeja,7,Miel,6.649,0,49,325.802,0
2018,16,Michoacán,93,Zitácuaro,112,Zitácuaro,1,Abeja,2,Cera,1.761,0,46.6,82.057,0
2018,16,Michoacán,93,Zitácuaro,112,Zitácuaro,1,Abeja,7,Miel,37.574,0,49,1841.126,0
2018,17,Morelos,94,Zacatepec-Galeana,1,Amacuzac,1,Abeja,7,Miel,7.4,0,55.47,410.5,0
2018,17,Morelos,94,Zacatepec-Galeana,2,Atlatlahucan,1,Abeja,7,Miel,2.22,0,57.16,126.9,0
2018,17,Morelos,94,Zacatepec-Galeana,3,Axochiapan,1,Abeja,7,Miel,9.405,0,54.49,512.525,0
2018,17,Morelos,94,Zacatepec-Galeana,4,Ayala,1,Abeja,7,Miel,21.2,0,53.11,1125.88,0
2018,17,Morelos,94,Zacatepec-Galeana,5,Coatlán del Río,1,Abeja,7,Miel,2.14,0,49,104.86,0
2018,17,Morelos,94,Zacatepec-Galeana,6,Cuautla,1,Abeja,7,Miel,19.7,0,52.77,1039.6,0
2018,17,Morelos,94,Zacatepec-Galeana,7,Cuernavaca,1,Abeja,7,Miel,56.3,0,53.11,2990.36,0
2018,17,Morelos,94,Zacatepec-Galeana,8,Emiliano Zapata,1,Abeja,7,Miel,1.93,0,49.4,95.341,0
2018,17,Morelos,94,Zacatepec-Galeana,9,Huitzilac,1,Abeja,7,Miel,6.6,0,55.82,368.4,0
2018,17,Morelos,94,Zacatepec-Galeana,10,Jantetelco,1,Abeja,7,Miel,11.05,0,51.55,569.6,0
2018,17,Morelos,94,Zacatepec-Galeana,11,Jiutepec,1,Abeja,7,Miel,45.3,0,52.11,2360.66,0
2018,17,Morelos,94,Zacatepec-Galeana,12,Jojutla,1,Abeja,7,Miel,4.5,0,53.73,241.8,0
2018,17,Morelos,94,Zacatepec-Galeana,13,Jonacatepec,1,Abeja,7,Miel,45.55,0,50,2277.5,0
2018,17,Morelos,94,Zacatepec-Galeana,14,Mazatepec,1,Abeja,7,Miel,16.7,0,49.5,826.65,0
2018,17,Morelos,94,Zacatepec-Galeana,15,Miacatlán,1,Abeja,7,Miel,46.5,0,49.5,2301.75,0
2018,17,Morelos,94,Zacatepec-Galeana,16,Ocuituco,1,Abeja,7,Miel,661.54,0,50.28,33264.42,0
2018,17,Morelos,94,Zacatepec-Galeana,17,Puente de Ixtla,1,Abeja,7,Miel,45.7,0,52.77,2411.75,0
2018,17,Morelos,94,Zacatepec-Galeana,18,Temixco,1,Abeja,7,Miel,20.9,0,49,1024.1,0
2018,17,Morelos,94,Zacatepec-Galeana,33,Temoac,1,Abeja,7,Miel,26.422,0,51.05,1348.746,0
2018,17,Morelos,94,Zacatepec-Galeana,19,Tepalcingo,1,Abeja,7,Miel,28,0,50,1400,0
2018,17,Morelos,94,Zacatepec-Galeana,20,Tepoztlán,1,Abeja,7,Miel,32.3,0,60.27,1946.65,0
2018,17,Morelos,94,Zacatepec-Galeana,21,Tetecala,1,Abeja,7,Miel,16.2,0,49.26,797.95,0
2018,17,Morelos,94,Zacatepec-Galeana,22,Tetela del Volcán,1,Abeja,7,Miel,22.421,0,51.42,1152.992,0
2018,17,Morelos,94,Zacatepec-Galeana,23,Tlalnepantla,1,Abeja,7,Miel,50.4,0,60.07,3027.735,0
2018,17,Morelos,94,Zacatepec-Galeana,24,Tlaltizapán de Zapata,1,Abeja,7,Miel,7.09,0,52.98,375.615,0
2018,17,Morelos,94,Zacatepec-Galeana,25,Tlaquiltenango,1,Abeja,7,Miel,25,0,52.47,1311.7,0
2018,17,Morelos,94,Zacatepec-Galeana,26,Tlayacapan,1,Abeja,7,Miel,16.8,0,56.17,943.6,0
2018,17,Morelos,94,Zacatepec-Galeana,27,Totolapan,1,Abeja,7,Miel,12.8,0,56.53,723.6,0
2018,17,Morelos,94,Zacatepec-Galeana,28,Xochitepec,1,Abeja,7,Miel,43.9,0,49.5,2173.05,0
2018,17,Morelos,94,Zacatepec-Galeana,29,Yautepec,1,Abeja,7,Miel,33.6,0,57.25,1923.5,0
2018,17,Morelos,94,Zacatepec-Galeana,30,Yecapixtla,1,Abeja,7,Miel,546.915,0,51.09,27939.461,0
2018,17,Morelos,94,Zacatepec-Galeana,31,Zacatepec,1,Abeja,7,Miel,4.8,0,52.15,250.3,0
2018,17,Morelos,94,Zacatepec-Galeana,32,Zacualpan,1,Abeja,7,Miel,54.594,0,51.32,2801.839,0
2018,18,Nayarit,97,Ahuacatlán,2,Ahuacatlán,1,Abeja,2,Cera,0.31,0,7.58,2.35,0
2018,18,Nayarit,97,Ahuacatlán,2,Ahuacatlán,1,Abeja,7,Miel,52.51,0,42.6,2236.926,0
2018,18,Nayarit,97,Ahuacatlán,3,Amatlán de Cañas,1,Abeja,7,Miel,4.6,0,44,202.4,0
2018,18,Nayarit,97,Ahuacatlán,6,Ixtlán del Río,1,Abeja,2,Cera,0.041,0,98.54,4.04,0
2018,18,Nayarit,97,Ahuacatlán,6,Ixtlán del Río,1,Abeja,7,Miel,16.02,0,47.93,767.839,0
2018,18,Nayarit,97,Ahuacatlán,7,Jala,1,Abeja,2,Cera,0.104,0,96.83,10.07,0
2018,18,Nayarit,97,Ahuacatlán,7,Jala,1,Abeja,7,Miel,18.95,0,48.75,923.813,0
2018,18,Nayarit,97,Ahuacatlán,19,La Yesca,1,Abeja,7,Miel,1.79,0,50,89.5,0
2018,18,Nayarit,97,Ahuacatlán,14,Santa María del Oro,1,Abeja,2,Cera,0.145,0,91.66,13.291,0
2018,18,Nayarit,97,Ahuacatlán,14,Santa María del Oro,1,Abeja,7,Miel,20.8,0,50.17,1043.536,0
2018,18,Nayarit,96,Compostela,20,Bahía de Banderas,1,Abeja,2,Cera,0.012,0,65,0.78,0
2018,18,Nayarit,96,Compostela,20,Bahía de Banderas,1,Abeja,7,Miel,0.845,0,42.96,36.3,0
2018,18,Nayarit,96,Compostela,4,Compostela,1,Abeja,2,Cera,0.477,0,70,33.39,0
2018,18,Nayarit,96,Compostela,4,Compostela,1,Abeja,7,Miel,13.05,0,40.06,522.783,0
2018,18,Nayarit,96,Compostela,13,San Pedro Lagunillas,1,Abeja,2,Cera,0.136,0,70,9.52,0
2018,18,Nayarit,96,Compostela,13,San Pedro Lagunillas,1,Abeja,7,Miel,4.08,0,40.53,165.362,0
2018,18,Nayarit,95,Santiago Ixcuintla,10,Rosamorada,1,Abeja,2,Cera,0.062,0,71.21,4.415,0
2018,18,Nayarit,95,Santiago Ixcuintla,10,Rosamorada,1,Abeja,7,Miel,5.25,0,42,220.5,0
2018,18,Nayarit,95,Santiago Ixcuintla,11,Ruíz,1,Abeja,2,Cera,0.069,0,72.61,5.01,0
2018,18,Nayarit,95,Santiago Ixcuintla,11,Ruíz,1,Abeja,7,Miel,6.014,0,42,252.588,0
2018,18,Nayarit,95,Santiago Ixcuintla,15,Santiago Ixcuintla,1,Abeja,2,Cera,0.383,0,76.23,29.196,0
2018,18,Nayarit,95,Santiago Ixcuintla,15,Santiago Ixcuintla,1,Abeja,7,Miel,20.112,0,34.53,694.467,0
2018,18,Nayarit,99,Tepic,9,Del Nayar,1,Abeja,2,Cera,0.09,0,98.47,8.862,0
2018,18,Nayarit,99,Tepic,9,Del Nayar,1,Abeja,7,Miel,1.626,0,48.2,78.373,0
2018,18,Nayarit,99,Tepic,12,San Blas,1,Abeja,2,Cera,0.833,0,80.33,66.915,0
2018,18,Nayarit,99,Tepic,12,San Blas,1,Abeja,7,Miel,27.299,0,40.83,1114.618,0
2018,18,Nayarit,99,Tepic,17,Tepic,1,Abeja,2,Cera,3.401,0,99.05,336.869,0
2018,18,Nayarit,99,Tepic,17,Tepic,1,Abeja,7,Miel,172.456,0,40.61,7003.438,0
2018,18,Nayarit,99,Tepic,8,Xalisco,1,Abeja,2,Cera,1.52,0,98.86,150.267,0
2018,18,Nayarit,99,Tepic,8,Xalisco,1,Abeja,7,Miel,69.743,0,40.26,2807.853,0
2018,19,Nuevo León,100,Anáhuac,5,Anáhuac,1,Abeja,7,Miel,8.175,0,49.99,408.65,0
2018,19,Nuevo León,102,Montemorelos,4,Allende,1,Abeja,2,Cera,0.6,0,60.55,36.33,0
2018,19,Nuevo León,102,Montemorelos,4,Allende,1,Abeja,7,Miel,22,0,48.45,1065.9,0
2018,19,Nuevo León,102,Montemorelos,9,Cadereyta Jiménez,1,Abeja,2,Cera,0.572,0,110,62.92,0
2018,19,Nuevo León,102,Montemorelos,9,Cadereyta Jiménez,1,Abeja,7,Miel,57,0,47.65,2716.05,0
2018,19,Nuevo León,102,Montemorelos,22,General Terán,1,Abeja,2,Cera,1,0,90,90,0
2018,19,Nuevo León,102,Montemorelos,22,General Terán,1,Abeja,7,Miel,33,0,47.5,1567.5,0
2018,19,Nuevo León,102,Montemorelos,29,Hualahuises,1,Abeja,2,Cera,0.594,0,60.4,35.878,0
2018,19,Nuevo León,102,Montemorelos,29,Hualahuises,1,Abeja,7,Miel,22.3,0,50.3,1121.69,0
2018,19,Nuevo León,102,Montemorelos,33,Linares,1,Abeja,2,Cera,0.42,0,60.38,25.36,0
2018,19,Nuevo León,102,Montemorelos,33,Linares,1,Abeja,7,Miel,28.6,0,48.2,1378.52,0
2018,19,Nuevo León,102,Montemorelos,38,Montemorelos,1,Abeja,2,Cera,0.723,0,60.53,43.763,0
2018,19,Nuevo León,102,Montemorelos,38,Montemorelos,1,Abeja,7,Miel,26.2,0,48.25,1264.15,0
2018,19,Nuevo León,102,Montemorelos,49,Santiago,1,Abeja,2,Cera,0.54,0,60.25,32.535,0
2018,19,Nuevo León,102,Montemorelos,49,Santiago,1,Abeja,7,Miel,18.2,0,50.8,924.56,0
2018,20,Oaxaca,109,Cañada,27,Chiquihuitlán de Benito Juárez,1,Abeja,2,Cera,0.019,0,70.47,1.339,0
2018,20,Oaxaca,109,Cañada,27,Chiquihuitlán de Benito Juárez,1,Abeja,7,Miel,0.488,0,44.42,21.679,0
2018,20,Oaxaca,109,Cañada,24,Cuyamecalco Villa de Zaragoza,1,Abeja,2,Cera,0.026,0,72.31,1.88,0
2018,20,Oaxaca,109,Cañada,24,Cuyamecalco Villa de Zaragoza,1,Abeja,7,Miel,0.734,0,46.54,34.16,0
2018,20,Oaxaca,109,Cañada,29,Eloxochitlán de Flores Magón,1,Abeja,2,Cera,1.024,0,74.32,76.108,0
2018,20,Oaxaca,109,Cañada,29,Eloxochitlán de Flores Magón,1,Abeja,7,Miel,35.955,0,49.17,1767.844,0
2018,20,Oaxaca,109,Cañada,41,Huautla de Jiménez,1,Abeja,2,Cera,0.308,0,74.63,22.987,0
2018,20,Oaxaca,109,Cañada,41,Huautla de Jiménez,1,Abeja,7,Miel,9.695,0,51.54,499.686,0
2018,20,Oaxaca,109,Cañada,98,San Andrés Teotilálpam,1,Abeja,2,Cera,0.032,0,73.56,2.354,0
2018,20,Oaxaca,109,Cañada,98,San Andrés Teotilálpam,1,Abeja,7,Miel,1.037,0,46.54,48.259,0
2018,20,Oaxaca,109,Cañada,163,San Jerónimo Tecóatl,1,Abeja,2,Cera,0.851,0,74.39,63.304,0
2018,20,Oaxaca,109,Cañada,163,San Jerónimo Tecóatl,1,Abeja,7,Miel,28.552,0,50.69,1447.36,0
2018,20,Oaxaca,109,Cañada,177,San Juan Bautista Cuicatlán,1,Abeja,2,Cera,0.106,0,101.43,10.752,0
2018,20,Oaxaca,109,Cañada,177,San Juan Bautista Cuicatlán,1,Abeja,7,Miel,1.191,0,54.61,65.043,0
2018,20,Oaxaca,109,Cañada,206,San Juan de Los Cués,1,Abeja,2,Cera,0.092,0,74.58,6.861,0
2018,20,Oaxaca,109,Cañada,206,San Juan de Los Cués,1,Abeja,7,Miel,3.099,0,50.93,157.819,0
2018,20,Oaxaca,109,Cañada,220,San Juan Tepeuxila,1,Abeja,2,Cera,0.074,0,74.28,5.497,0
2018,20,Oaxaca,109,Cañada,220,San Juan Tepeuxila,1,Abeja,7,Miel,2.334,0,46.23,107.89,0
2018,20,Oaxaca,109,Cañada,244,San Martín Toxpalan,1,Abeja,2,Cera,0.054,0,72.57,3.919,0
2018,20,Oaxaca,109,Cañada,244,San Martín Toxpalan,1,Abeja,7,Miel,1.576,0,47.47,74.808,0
2018,20,Oaxaca,109,Cañada,249,San Mateo Yoloxochitlán,1,Abeja,2,Cera,0.283,0,72.78,20.597,0
2018,20,Oaxaca,109,Cañada,249,San Mateo Yoloxochitlán,1,Abeja,7,Miel,9.283,0,45.17,419.29,0
2018,20,Oaxaca,109,Cañada,322,San Pedro Ocopetatillo,1,Abeja,2,Cera,0.826,0,77.33,63.877,0
2018,20,Oaxaca,109,Cañada,322,San Pedro Ocopetatillo,1,Abeja,7,Miel,28.441,0,49.11,1396.836,0
2018,20,Oaxaca,109,Cañada,326,San Pedro Sochiápam,1,Abeja,2,Cera,0.062,0,73.32,4.546,0
2018,20,Oaxaca,109,Cañada,326,San Pedro Sochiápam,1,Abeja,7,Miel,2.035,0,45.64,92.873,0
2018,20,Oaxaca,109,Cañada,330,San Pedro Teutila,1,Abeja,2,Cera,0.031,0,73.94,2.292,0
2018,20,Oaxaca,109,Cañada,330,San Pedro Teutila,1,Abeja,7,Miel,1.028,0,45.7,46.982,0
2018,20,Oaxaca,109,Cañada,374,Santa Cruz Acatepec,1,Abeja,2,Cera,0.299,0,76.28,22.808,0
2018,20,Oaxaca,109,Cañada,374,Santa Cruz Acatepec,1,Abeja,7,Miel,10.03,0,45.74,458.81,0
2018,20,Oaxaca,109,Cañada,431,Santa María Tecomavaca,1,Abeja,2,Cera,0.006,0,73.5,0.441,0
2018,20,Oaxaca,109,Cañada,431,Santa María Tecomavaca,1,Abeja,7,Miel,0.294,0,45.53,13.387,0
2018,20,Oaxaca,109,Cañada,434,Santa María Teopoxco,1,Abeja,2,Cera,0.036,0,75.47,2.717,0
2018,20,Oaxaca,109,Cañada,434,Santa María Teopoxco,1,Abeja,7,Miel,0.875,0,48.65,42.565,0
2018,20,Oaxaca,109,Cañada,438,Santa María Tlalixtac,1,Abeja,2,Cera,0.021,0,73.14,1.536,0
2018,20,Oaxaca,109,Cañada,438,Santa María Tlalixtac,1,Abeja,7,Miel,0.581,0,47.15,27.396,0
2018,20,Oaxaca,109,Cañada,478,Santiago Nacaltepec,1,Abeja,2,Cera,0.146,0,74.45,10.87,0
2018,20,Oaxaca,109,Cañada,478,Santiago Nacaltepec,1,Abeja,7,Miel,4.158,0,46.93,195.131,0
2018,20,Oaxaca,109,Cañada,490,Santiago Texcalcingo,1,Abeja,2,Cera,0.033,0,74.3,2.452,0
2018,20,Oaxaca,109,Cañada,490,Santiago Texcalcingo,1,Abeja,7,Miel,1.192,0,48.23,57.494,0
2018,20,Oaxaca,109,Cañada,545,Teotitlán de Flores Magón,1,Abeja,2,Cera,0.091,0,76.42,6.954,0
2018,20,Oaxaca,109,Cañada,545,Teotitlán de Flores Magón,1,Abeja,7,Miel,3.033,0,51.12,155.039,0
2018,20,Oaxaca,106,Costa,12,Candelaria Loxicha,1,Abeja,2,Cera,3.337,0,99.85,333.208,0
2018,20,Oaxaca,106,Costa,12,Candelaria Loxicha,1,Abeja,7,Miel,83.495,0,47.49,3965.12,0
2018,20,Oaxaca,106,Costa,70,Pinotepa de Don Luis,1,Abeja,2,Cera,1.046,0,67.33,70.429,0
2018,20,Oaxaca,106,Costa,70,Pinotepa de Don Luis,1,Abeja,7,Miel,23.424,0,44.34,1038.603,0
2018,20,Oaxaca,106,Costa,71,Pluma Hidalgo,1,Abeja,2,Cera,0.405,0,97.8,39.609,0
2018,20,Oaxaca,106,Costa,71,Pluma Hidalgo,1,Abeja,7,Miel,10.201,0,47.93,488.889,0
2018,20,Oaxaca,106,Costa,82,San Agustín Chayuco,1,Abeja,2,Cera,0.635,0,67.61,42.935,0
2018,20,Oaxaca,106,Costa,82,San Agustín Chayuco,1,Abeja,7,Miel,19.709,0,44.59,878.903,0
2018,20,Oaxaca,106,Costa,85,San Agustín Loxicha,1,Abeja,2,Cera,0.228,0,99.15,22.606,0
2018,20,Oaxaca,106,Costa,85,San Agustín Loxicha,1,Abeja,7,Miel,4.63,0,47.24,218.727,0
2018,20,Oaxaca,106,Costa,90,San Andrés Huaxpaltepec,1,Abeja,2,Cera,5.34,0,67.13,358.457,0
2018,20,Oaxaca,106,Costa,90,San Andrés Huaxpaltepec,1,Abeja,7,Miel,99.376,0,44.15,4387.654,0
2018,20,Oaxaca,106,Costa,111,San Antonio Tepetlapa,1,Abeja,2,Cera,0.485,0,67.64,32.806,0
2018,20,Oaxaca,106,Costa,111,San Antonio Tepetlapa,1,Abeja,7,Miel,8.214,0,44.9,368.83,0
2018,20,Oaxaca,106,Costa,113,San Baltazar Loxicha,1,Abeja,2,Cera,0.228,0,99.75,22.743,0
2018,20,Oaxaca,106,Costa,113,San Baltazar Loxicha,1,Abeja,7,Miel,4.705,0,49.28,231.859,0
2018,20,Oaxaca,106,Costa,117,San Bartolomé Loxicha,1,Abeja,2,Cera,0.002,0,99.5,0.199,0
2018,20,Oaxaca,106,Costa,117,San Bartolomé Loxicha,1,Abeja,7,Miel,0.04,0,40.75,1.63,0
2018,20,Oaxaca,106,Costa,153,San Gabriel Mixtepec,1,Abeja,2,Cera,15.391,0,97.8,1505.166,0
2018,20,Oaxaca,106,Costa,153,San Gabriel Mixtepec,1,Abeja,7,Miel,359.985,0,48.44,17439.265,0
2018,20,Oaxaca,106,Costa,168,San José Estancia Grande,1,Abeja,2,Cera,1.59,0,67.91,107.982,0
2018,20,Oaxaca,106,Costa,168,San José Estancia Grande,1,Abeja,7,Miel,48.308,0,44.68,2158.17,0
2018,20,Oaxaca,106,Costa,185,San Juan Cacahuatepec,1,Abeja,2,Cera,4.954,0,67.31,333.439,0
2018,20,Oaxaca,106,Costa,185,San Juan Cacahuatepec,1,Abeja,7,Miel,107.45,0,44.39,4769.797,0
2018,20,Oaxaca,106,Costa,188,San Juan Colorado,1,Abeja,2,Cera,0.165,0,67.79,11.185,0
2018,20,Oaxaca,106,Costa,188,San Juan Colorado,1,Abeja,7,Miel,3.42,0,44.98,153.84,0
2018,20,Oaxaca,106,Costa,202,San Juan Lachao,1,Abeja,2,Cera,2.341,0,97.74,228.799,0
2018,20,Oaxaca,106,Costa,202,San Juan Lachao,1,Abeja,7,Miel,32.9,0,49.82,1638.948,0
2018,20,Oaxaca,106,Costa,213,San Juan Quiahije,1,Abeja,2,Cera,0.544,0,98.23,53.435,0
2018,20,Oaxaca,106,Costa,213,San Juan Quiahije,1,Abeja,7,Miel,7.516,0,49.28,370.391,0
